,open_time,liquidation_long,liquidation_short,oi,top_ls_account,top_ls_position,global_ls_account,buy_sell_ratio,closeprice,mark_closeprice,volume,number
248,1642233600,49769,945,3220816482,2.4002,1.1042,2.349,0.89,42968.18,42969.67067,4233.995,53505
249,1642237200,12571,85985,3224524999,2.3933,1.1045,2.3467,1.0667,43042.65,43050.73676,4845.944,57836
250,1642240800,187354,4006,3224975205,2.3944,1.1064,2.3411,1.1636,43085.01,43088,10347.192,97017
251,1642244400,0,187879,3208467302,2.3501,1.1086,2.3069,0.9919,42995.23,43003.42,5352.059,62164
252,1642248000,0,931824,3202400731,2.3322,1.1091,2.3256,0.8875,42700,42699.94,15620.795,145898
253,1642251600,151446,299,3198844826,2.471,1.1066,2.4471,1.1206,42889.22,42889.23,10219.572,153517
254,1642255200,685065,117665,3212859969,2.4211,1.1042,2.4247,1.0762,43162.19,43164.22,16715.633,247681
255,1642258800,279821,1726,3205920616,2.2862,1.1075,2.2798,0.9892,43370.01,43370,10743.809,125281
256,1642262400,53985,100,3272309913,2.1746,1.1032,2.1546,0.947,43306.35,43306.8,7967.427,97059
257,1642266000,194291,0,3288160037,2.1066,1.1065,2.0358,1.1686,43348.2,43348.2,11008.946,124440
258,1642269600,0,38877,3320311428,2.0788,1.1044,2.0479,0.8822,43297.97,43305.36873,5642.561,73094
259,1642273200,145465,0,3306489925,2.0628,1.1043,2.013,1.3004,43496.85,43496.9794,5881.929,70998
260,1642276800,1234879,90517,3334844903,2.0303,1.1051,1.986,1.1591,43473.72,43485.56,13848.232,147194
261,1642280400,20411,392766,3330331611,1.9842,1.1028,1.9656,0.8738,43281.73,43289.63506,10347.614,104562
262,1642284000,1111,182847,3298254135,2.0656,1.1078,2.0367,1.0004,43225.92,43225.9,5229.237,73169
263,1642287600,29742,78659,3278059339,2.1162,1.1086,2.0845,0.9245,43070.51,43070.51,6969.072,77159
264,1642291200,0,73269,3247703380,2.1417,1.1102,2.1075,1.1424,43060,43060,5542.581,76815
265,1642294800,0,103805,3239127398,2.1566,1.1174,2.1596,0.9508,42979.6,42981.9395,4276.816,51316
266,1642298400,0,0,3245485876,2.199,1.1157,2.2113,0.6734,42915.41,42910.23,6855.242,73415
267,1642302000,0,0,3246715874,2.1786,1.1103,2.1756,1.1893,42966.51,42966.51,5006.022,60235
268,1642305600,66194,0,3241758128,2.2352,1.1122,2.252,0.8374,43004.91,43007.53818,5913.937,54164
269,1642309200,73695,86,3238422123,2.2755,1.106,2.3036,1.0168,42941.14,42949.50923,3428.019,42264
270,1642312800,336421,66780,3231502864,2.2648,1.1071,2.3069,1.2885,43171.67,43174.38598,5310.213,58551
271,1642316400,8507,0,3254891572,2.2595,1.1029,2.3311,1.0249,43173.02,43169.7833,5033.47,62861
272,1642320000,50113,27352,3261861832,2.2584,1.0969,2.33,0.9407,43063.92,43064,5447.546,83620
273,1642323600,0,52877,3258055109,2.2637,1.0897,2.319,1.1639,43064.22,43063.15714,3931.316,65917
274,1642327200,12517,349301,3249293230,2.2916,1.0859,2.3478,0.7913,42904.4,42905.17,6116.603,73118
275,1642330800,106875,186542,3222747533,2.2949,1.0869,2.3411,1.1373,42960,42964.38205,10882.516,118775
276,1642334400,146658,0,3218043258,2.3807,1.088,2.4329,0.954,42990.01,42997.77,6018.229,74158
277,1642338000,609718,599244,3223985221,2.3124,1.0849,2.3795,0.9769,43097.88,43122.09113,23159.404,213395
278,1642341600,717754,348295,3228642640,2.4507,1.0757,2.5311,1.0774,43280.64,43281.44039,19848.289,192589
279,1642345200,106568,66111,3221820173,2.2113,1.0808,2.252,1.0507,43207.81,43205.58422,8608.267,93133
280,1642348800,305975,0,3233966149,2.2134,1.0855,2.2478,1.1219,43359.08,43359.08,8942.645,102678
281,1642352400,130,585983,3268646012,2.1046,1.0871,2.1221,0.7678,43059.54,43059.49,7611.992,84118
282,1642356000,0,150524,3227839268,2.1766,1.0854,2.1756,1.034,43042.16,43045.4086,5706.191,73451
283,1642359600,0,632427,3212707931,2.2744,1.0877,2.2841,0.7536,42817.01,42823.53,7117.551,91225
284,1642363200,257973,249406,3182842423,2.3367,1.0875,2.3546,1.2857,43014.28,43014.67,7902.383,91603
285,1642366800,0,63854,3192736738,2.3636,1.0866,2.427,0.8496,42937,42939.44,3811.91,46152
286,1642370400,84230,0,3177203771,2.3841,1.0875,2.4329,1.0713,43157.21,43172.43194,5535.802,61337
287,1642374000,216774,2970,3183913840,2.3512,1.0858,2.3956,0.7655,43060.66,43058.52,5443.531,59444
288,1642377600,7961,208475,3173613964,2.3523,1.0853,2.3864,0.9934,42873.86,42874.93,6788.329,74973
289,1642381200,43,93382,3162538186,2.4095,1.089,2.4518,1.2064,42879.99,42879.99,6371.828,65859
290,1642384800,1544,155577,3158438095,2.4831,1.0855,2.5373,0.9361,42901.91,42904.98717,5349.94,59468
291,1642388400,25313,552986,3166704907,2.5186,1.0836,2.5855,0.8831,42635.91,42636.14434,8688.388,92971
292,1642392000,28049,126306,3170616238,2.5714,1.0815,2.6298,0.9836,42606.26,42605.25,7177.817,93863
293,1642395600,89648,578265,3192332350,2.6337,1.0873,2.7064,0.8682,42649.7,42651.07468,15905.985,153274
294,1642399200,262527,640,3205504684,2.7037,1.0903,2.7908,1.0075,42730.98,42734.94361,8681.146,89762
295,1642402800,76631,149495,3219295268,2.639,1.0842,2.7341,0.8327,42639.51,42640.90743,7124.059,79166
296,1642406400,68524,74212,3209820787,2.5804,1.0823,2.663,1.0562,42770.01,42780.44736,8919.623,96519
297,1642410000,83491,0,3229708971,2.5486,1.0798,2.6166,1.0636,42825.25,42829.49,5276.049,74391
298,1642413600,0,113043,3230897100,2.4941,1.0739,2.5613,1.0013,42775.48,42777.83203,6605.695,74459
299,1642417200,11984,57191,3226376001,2.5125,1.077,2.5638,0.9542,42656.61,42656.61,5430.534,67381
300,1642420800,236777,833802,3216366791,2.5249,1.0776,2.5753,1.0339,42544.28,42552.84,13366.108,144574
301,1642424400,251,77918,3211154156,2.5336,1.0826,2.5791,1.0554,42631.58,42633.28167,6336.29,86833
302,1642428000,74629,87,3235588963,2.5386,1.0832,2.5868,1.0322,42645.25,42641.59983,6965.093,79946
303,1642431600,9882,278043,3238628295,2.5361,1.0837,2.5932,0.8996,42467.49,42469.45,11063.393,128025
304,1642435200,92442,1473410,3231889980,2.5727,1.0908,2.6166,0.8404,42212.29,42220.00509,20007.054,221681
305,1642438800,44811,1790958,3218977399,2.6483,1.0925,2.69,0.9095,42108.49,42098.97,16006.757,180595
306,1642442400,199447,1036799,3227974646,2.7313,1.1008,2.7836,1.0037,42162.86,42167.98917,14219.085,154540
307,1642446000,88937,0,3248433100,2.8551,1.1068,2.937,0.9379,42221.15,42217.01,7048.638,78643
308,1642449600,0,180941,3255624735,2.9002,1.0965,3.0193,0.7683,42065,42075.71411,5519.861,67054
309,1642453200,7913,1666153,3243628876,2.8476,1.099,2.9216,0.7702,41710.21,41714.24,14738.347,158450
310,1642456800,1705013,751408,3202661584,2.9952,1.1045,3.0568,1.0617,42063.78,42063.77,18853.381,185974
311,1642460400,51160,1939,3190610608,3.0177,1.0953,3.1254,1.0839,42176.34,42181.06111,6304.945,67934
312,1642464000,174305,2747,3195561390,3.0388,1.0964,3.1789,0.9984,42338,42337.72,9293.868,89635
313,1642467600,30854,50715,3203454244,2.7979,1.0888,3.1203,0.9422,42238.63,42237.01842,5903.43,62864
314,1642471200,12380,23090,3181207415,2.7893,1.0879,3.0883,1.0731,42254.78,42254.69,4484.705,54193
315,1642474800,0,393503,3187615051,2.7793,1.0833,3.0584,0.8369,42027.18,42027.18,6719.349,76341
316,1642478400,56086,365020,3173864517,2.7979,1.0813,3.0469,1.0514,42022.52,42028.39,8071.923,84419
317,1642482000,91829,4461,3193881051,2.7722,1.0822,3.008,1.5117,42084.88,42083.00464,6061.415,56467
318,1642485600,203219,0,3199756471,2.6982,1.0907,2.951,1.1811,42219.79,42218.74,5236.803,61197
319,1642489200,0,325706,3211515422,2.6563,1.0866,2.9262,0.8449,42040,42042.11728,8903.65,95697
320,1642492800,13645,892757,3189614230,2.7552,1.092,2.9984,0.8267,41709.99,41707.05,14170.796,154434
321,1642496400,371642,1937937,3178691471,2.8745,1.1056,3.0967,0.9415,41885.84,41889.94,20485.724,196285
322,1642500000,58282,586,3241816587,2.873,1.1047,3.1511,0.956,41909.98,41909.96,8305.862,77911
323,1642503600,11139,268732,3250015599,2.7453,1.1002,2.9541,0.9792,41842.4,41850.07261,10152.003,93498
324,1642507200,66763,91773,3217146658,2.7679,1.0991,2.9573,0.9001,41793.31,41793.29,10650.499,100783
325,1642510800,84194,945759,3201347221,2.8124,1.0954,2.9777,1.076,41640.32,41641.81412,17651.929,155818
326,1642514400,141894,932967,3179121979,3.008,1.1018,3.1632,0.9487,41441.51,41439.4705,23855.028,209249
327,1642518000,280076,81987,3171675090,3.0388,1.103,3.1632,1.0188,41574.09,41573.76,21927.301,170090
328,1642521600,360625,179956,3185149177,2.876,1.113,2.9761,1.0677,41693.15,41693.15,13419.538,115157
329,1642525200,67382,150295,3192424191,2.8388,1.1148,2.9324,0.9412,41480.65,41485.38633,9818.04,91968
330,1642528800,195075,86034,3169633527,2.9698,1.1122,3.085,1.1494,41596.98,41592.57557,9781.066,96344
331,1642532400,194550,0,3197632484,2.9479,1.1139,3.065,0.9765,41680.93,41678.46696,6374.592,71824
332,1642536000,109178,234198,3208621350,2.888,1.1157,2.9809,0.9122,41767.25,41755.52,7266.848,77964
333,1642539600,2928888,0,3208171136,2.8971,1.1184,2.9888,1.3104,42348.55,42350,21068.999,209081
334,1642543200,756067,76248,3183065851,2.6819,1.1184,2.8595,1.2727,42460.89,42464,11471.422,132699
335,1642546800,11727,319718,3172795087,2.6153,1.1191,2.827,0.8042,42337.58,42340,6397.675,71546
336,1642550400,29532,305568,3164115155,2.5236,1.1203,2.6819,0.9996,42242.57,42244.02373,10786.622,96200
337,1642554000,348826,1524,3142750356,2.5702,1.1315,2.6996,1.1413,42409.54,42415.02982,5746.66,59953
338,1642557600,14489,41688,3172878107,2.5051,1.1304,2.6483,1.0785,42324.74,42324.74,5646.609,54410
339,1642561200,48572,3531925,3171966167,2.4904,1.1263,2.6258,0.8045,41690.59,41686.464,23681.21,196115
340,1642564800,0,54023,3079741747,2.8388,1.1418,2.9417,1.0991,41699.55,41701.53552,9586.795,86374
341,1642568400,21490,162039,3099191356,2.9246,1.1462,3.0766,0.9625,41751.99,41751.28707,5430.049,59282
342,1642572000,69213,26528,3109315837,2.8986,1.1447,3.0535,0.9372,41700,41700,6048.07,59122
343,1642575600,26130,2557788,3111431697,2.9093,1.1408,3.0667,0.846,41271.21,41264.11,23661.113,222660
344,1642579200,162850,138779,3129196810,3.0535,1.1477,3.2355,1.0714,41362.88,41362.87,13211.046,135691
345,1642582800,866763,13385,3156906436,3.0064,1.1462,3.1964,1.1479,41553.2,41552.31,13866.059,127831
346,1642586400,34228,107287,3156141399,2.9308,1.1332,3.158,0.811,41494.2,41489.83,12307.41,111096
347,1642590000,825236,109760,3191079414,2.8491,1.1338,3.0161,1.1569,42023.15,42021.13904,30848.389,234025
348,1642593600,472463,84394,3236850689,2.5174,1.1435,2.6873,0.9555,42075.1,42073.05125,14835.786,141356
349,1642597200,194396,79050,3254736871,2.3223,1.1441,2.4459,0.9828,42171.24,42181.66932,14666.124,142242
350,1642600800,1132542,60545,3274695904,2.2289,1.1441,2.3167,1.0336,42475.99,42455.18712,23468.38,214563
351,1642604400,8698,1695252,3295361774,2.127,1.1457,2.1817,0.9725,41971.31,41979.61012,28400.707,244853
352,1642608000,31908,436346,3218400561,2.268,1.1588,2.269,1.083,41904.33,41898.32,19235.595,180478
353,1642611600,437562,214559,3215153016,2.4002,1.1647,2.3887,1.0971,42150,42148.4,22575.497,192181
354,1642615200,6624,205700,3196239069,2.3546,1.1668,2.367,1.043,42000.01,42004.00298,9577.829,99279
355,1642618800,335,206737,3196708262,2.4072,1.1706,2.4282,0.9386,41864.47,41883.41252,9747.332,105167
356,1642622400,70141,534853,3182045315,2.499,1.1647,2.5323,0.8708,41626,41626.89217,11440.572,120266
357,1642626000,47274,336,3147641860,2.6049,1.1696,2.635,1.137,41704.26,41704.26,6535.342,74612
358,1642629600,104189,4211,3152209986,2.592,1.1646,2.651,1.1607,41956.47,41960.05354,6061.179,68218
359,1642633200,2098,196549,3168903890,2.5971,1.1603,2.6819,0.7943,41657.89,41664.00075,6587.72,67478
360,1642636800,62557,9210,3141251629,2.655,1.1664,2.7313,1.1316,41824.64,41827.73041,6765.843,65053
361,1642640400,16202,60425,3166865893,2.5199,1.1594,2.7523,0.8413,41756.21,41758.81,5736.467,65327
362,1642644000,364857,0,3164645773,2.5945,1.1541,2.8168,1.2088,41969.69,41969.69,7480.505,76417
363,1642647600,23465,10090,3176815229,2.5249,1.1418,2.7736,0.9055,41915.36,41915.1739,4633.34,50414
364,1642651200,0,11377,3179304292,2.4916,1.1397,2.73,0.8677,41875.9,41880.65,4005.937,45084
365,1642654800,2843,160981,3186024548,2.5063,1.1394,2.7453,0.9331,41878.84,41879.58105,5691.179,59418
366,1642658400,50013,0,3183134784,2.5361,1.1471,2.7665,1.0726,41988.84,41993.87992,5924.88,62441
367,1642662000,63525,0,3205124640,2.4459,1.1437,2.6657,1.295,42039.99,42039.71368,6005.884,65059
368,1642665600,0,114574,3205458887,2.4388,1.1466,2.6873,0.9727,41956.98,41957.72049,6920.915,67399
369,1642669200,218153,224977,3190466618,2.5112,1.1487,2.758,0.9913,42038.6,42031.35881,9797.956,89082
370,1642672800,88695,0,3214983427,2.4153,1.1475,2.6311,1.0246,42089.94,42090.29858,7373.629,76351
371,1642676400,133622,0,3234881970,2.2819,1.1437,2.4638,1.083,42117.31,42119.88524,8592.576,90857
372,1642680000,1806,140955,3240660418,2.2457,1.1424,2.4176,1.0643,42019.89,42024.94651,10933.873,107155
373,1642683600,1138653,295,3238977818,2.3333,1.1486,2.5039,1.1389,42368.81,42373.99,21266.132,192738
374,1642687200,2474135,0,3305313597,1.9922,1.1439,2.1056,1.2406,42941.36,42953.89467,36800.442,309364
375,1642690800,1618907,230113,3409464187,1.867,1.1522,2.0294,1.0502,43275.74,43268.64,43378.222,375686
376,1642694400,354159,165938,3485698879,1.6709,1.1578,1.764,0.9403,43257.22,43259.39,21017.351,209929
377,1642698000,0,287685,3520221917,1.5954,1.1526,1.6455,0.8006,43020.35,43022.28,11737.083,124544
378,1642701600,102589,390528,3498811530,1.5465,1.1577,1.5278,0.9032,42824.44,42857.81376,14302.909,126571
379,1642705200,60248,375877,3482359199,1.6316,1.1541,1.6069,1.2276,42909.99,42911.95127,15500.38,132512
380,1642708800,2182,1595504,3463362738,1.6846,1.1594,1.6874,0.9401,42715.35,42713.00028,15539.391,144370
381,1642712400,284686,7551054,3420315213,1.8121,1.1643,1.798,0.8362,41319.68,41318.59,48834.023,394935
382,1642716000,843010,3146766,3170004659,2.3829,1.1783,2.4002,0.9608,41137.96,41156.23,45932.742,395961
383,1642719600,135207,2660566,3121499738,2.7509,1.1632,2.8715,0.8466,40661.69,40696.13839,35646.393,322673
384,1642723200,151420,1069240,3116467654,3.0519,1.1703,3.1929,0.8012,40884.57,40889.84234,35087.586,282475
385,1642726800,150496,512080,3114329986,#####,#####,#####,0.7644,39750.69,39748.98912,37748.662,330487
386,1642730400,388049,1045134,3080920306,3.1982,1.1762,3.5106,0.8808,39818.48,39842.47365,47741.266,388739
387,1642734000,1837192,12103525,3076588243,3.4603,1.1628,3.8239,0.7817,38447.91,38443.17699,69754.853,563993
388,1642737600,77852,792523,2864846136,3.3384,1.1566,3.3535,1.0633,38819.99,38818.32,23879.202,212612
389,1642741200,0,287172,2905062102,3.4425,1.1446,3.6577,0.9438,38888.95,38891.71,13528.515,139069
390,1642744800,0,345800,2918054530,3.4964,1.1393,3.7733,0.8667,38663.95,38680.81133,13349.484,143254
391,1642748400,21837,326898,2898625467,3.4663,1.1436,3.662,1.0936,39106.42,39113.56832,17939.806,165720
392,1642752000,1345,0,2967350978,3.5351,1.1337,3.8876,0.9768,39140.86,39142.44432,15548.002,166901
393,1642755600,0,0,2987278859,3.4543,1.1133,3.8544,0.8425,38942.78,38943.50763,10941.037,114972
394,1642759200,0,1058,2964519491,3.3802,1.1058,3.7214,1.0455,38956.26,38958.53,10220.567,110705
395,1642762800,287538,1207430,2979580242,3.3975,1.1047,3.7037,0.8747,38878.71,38878.80195,14621.848,146826
396,1642766400,768765,11521053,2998945392,3.3478,1.1115,3.5558,0.9851,38169.34,38160.90051,57051.457,488344
397,1642770000,27944,673103,2894661031,3.1876,1.1217,3.1806,1.0531,38484.39,38479.98,33266.442,331778
398,1642773600,2167,92106,2893460461,3.1051,1.1403,3.1425,1.0001,38411.24,38416.91231,34502.656,318083
399,1642777200,4618,99060,2883957223,3.122,1.1466,3.1824,1.0115,38831.88,38834.3,39981.329,370147
400,1642780800,0,57759,2931748644,2.9355,1.1414,2.9714,0.9225,38704.37,38716.35823,23924.03,236804
401,1642784400,34514,130857,2933724611,2.9793,1.1392,3.0404,0.893,38369.69,38371.25,17540.934,181384
402,1642788000,7001,132978,2926179131,3.0733,1.139,3.095,0.8985,38254.15,38274.07631,30760.205,283795
403,1642791600,35,229569,2910822003,3.1425,1.1287,3.1408,0.9437,37967.04,37960.65558,16655.856,176379
404,1642795200,253418,1295673,2873783871,3.2463,1.1267,3.2463,1.1293,38337.36,38411.16386,40709.124,362839
405,1642798800,1382509,2518149,2896070850,3.2301,1.1354,3.223,0.8963,36634.29,36688.58214,70604.578,586891
406,1642802400,2910419,5759966,2675634898,3.2123,1.1584,3,0.8558,36093.06,36090.53054,68853.143,604795
407,1642806000,99719,167863,2600206225,3.0323,1.1498,2.6711,1.0337,36425.98,36451.83267,46110.327,405985
408,1642809600,0,18604,2618775771,2.9246,1.1468,2.5474,0.9733,36468.66,36474.97,25530.284,234815
409,1642813200,3861,8723,2601485027,#####,#####,#####,0.9868,36475.49,36475.38,21791.774,180073
410,1642816800,19993,679279,2586366521,2.6337,1.1578,2.6036,1.1386,36460.42,36472.98644,13206.933,119047
411,1642820400,5636,10273,2582384094,2.6023,1.165,2.5613,0.8728,36319.99,36319.36836,20738.525,177345
412,1642824000,7370,1348,2589954388,2.663,1.1462,2.6219,0.9915,36258.38,36265.4518,10514.698,94069
413,1642827600,517910,939287,2605051159,2.6023,1.1394,2.5273,0.8666,35728.06,35739.07378,22807.258,191934
414,1642831200,23553615,21440505,2588426656,2.5336,1.1505,2.3933,0.9722,35706.43,35711.35766,32635.355,272856
415,1642834800,4379300,8655472,2604376890,2.5063,1.1466,2.3568,0.8921,35374.14,35404.89742,34618.564,285858
416,1642838400,163208,2748157,2607271630,2.3841,1.1472,2.1786,1.1526,35583.24,35580,18954.222,178052
417,1642842000,609533,4246619,2621110749,2.3135,1.137,2.1066,0.8298,34804.48,34807.05,48937.913,378512
418,1642845600,79782,51647,2587514642,2.2563,1.1488,1.9727,1.0358,35461.77,35465.23,89258.681,733464
419,1642849200,90590,203566,2600153482,2.0609,1.1891,1.8098,0.9665,35385.59,35413.76264,30870.488,315720
420,1642852800,897771,25419,2624552232,1.9851,1.2064,1.7218,1.0341,35744.46,35747.53,30388.297,287834
421,1642856400,813798,509967,2668453987,1.9718,1.1953,1.748,1.0909,35572.97,35571.54779,28119.205,275236
422,1642860000,0,33013,2632739217,1.9985,1.2041,1.8281,0.8845,35008.02,35021.98714,22874.046,227886
423,1642863600,0,184102,2590922126,1.9656,1.2211,1.7412,1.0728,34829.93,34834.99,25109.229,251363
424,1642867200,8633,90991,2594447631,1.9958,1.228,1.7397,1.0385,35085.04,35082.05244,43370.314,400413
425,1642870800,748,173881,2598405574,2.0395,1.2253,1.7647,0.9751,34590.01,34598.41,26474.143,261987
426,1642874400,39462,211807,2550558630,2.1556,1.2106,1.8843,1.0551,34379.45,34374.12,27521.337,288086
427,1642878000,0,11627,2517513869,2.1536,1.2124,1.8531,0.9787,34506.47,34516.76,21308.971,217054
428,1642881600,62572,10624,2536047906,2.1847,1.1973,1.8868,1.0469,35275.85,35294.45945,38316.025,341921
429,1642885200,19506,1133,2590253885,2.1037,1.2142,1.8289,1.1361,35364.01,35376.07389,18175.662,181813
430,1642888800,0,400,2589151288,2.1368,1.1992,1.8902,0.8209,34861.04,34861.04,15281.353,152918
431,1642892400,0,0,2549882185,2.1075,1.2116,1.8337,1.0177,35043.73,35047.50613,9469.627,91278
432,1642896000,8240,18,2562370277,2.1496,1.2118,1.8902,1.2465,35378.61,35380.91573,14083.689,126001
433,1642899600,1343,0,2598605984,2.0075,1.2022,1.907,0.9092,35296.61,35296.6,8396.307,94241
434,1642903200,1338,262915,2583111219,1.9895,1.192,1.891,0.8157,34862.32,34859.19063,12337.48,113866
435,1642906800,0,1474,2549038959,1.9949,1.1939,1.8653,1.1429,35032.09,35039.39,8661.191,87305
436,1642910400,0,0,2560308886,2.0488,1.1933,1.9291,1.1574,35199.96,35199.17,8389.127,84348
437,1642914000,8464,7,2575251496,1.9789,1.1939,1.8694,1.2181,35429.32,35445.01645,16330.293,143427
438,1642917600,2888,67,2592674146,1.9507,1.1853,1.8563,0.9953,35262.76,35261.7,12346.89,115399
439,1642921200,2143473,30644,2587747169,1.9913,1.1719,1.8969,1.108,35553.2,35560,15720.68,146693
440,1642924800,74857,3049,2635456466,1.886,1.1653,1.8345,1.2451,35820.2,35792.5074,27031.137,213658
441,1642928400,308104,4936,2623610263,1.9283,1.1533,1.9104,1.1264,35860.35,35865.59,23118.337,201629
442,1642932000,0,4,2609483599,1.8727,1.1374,1.8944,1.0453,35883.99,35879.99,15520.762,133121
443,1642935600,0,0,2656193615,1.8868,1.1306,1.9078,0.8953,35671.57,35672.26924,8246.62,92019
444,1642939200,8966,0,2647240492,1.8629,1.1371,1.8563,1.1296,35780.01,35785.51444,10886.715,108826
445,1642942800,12366,0,2660717556,1.8466,1.1343,1.8482,1.2503,35944.34,35951.38652,9339.855,104963
446,1642946400,5397,43629,2693235422,1.8313,1.1301,1.8523,0.9006,35308.53,35314.22733,32334.863,279917
447,1642950000,0,855,2614383831,1.8563,1.1308,1.8409,1.0139,35265.33,35271.91,12624.693,130811
448,1642953600,925,333285,2622417445,1.8604,1.1287,1.8401,1.0214,35211.97,35206.51111,10399.625,113911
449,1642957200,0,0,2614004517,1.8885,1.1309,1.8785,0.9827,35314.96,35313.78,6865.35,77156
450,1642960800,1055,88179,2630263245,1.8818,1.133,1.8736,0.8516,34942.06,34940.42,15692.149,153972
451,1642964400,7485,112298,2593922798,1.8868,1.1317,1.8361,1.1069,34763.65,34763.98441,24071.573,213944
452,1642968000,6732,0,2569306106,1.9464,1.1479,1.8927,1.0735,35271.3,35271.31,16977.767,163330
453,1642971600,1081200,0,2611785235,1.9087,1.1328,1.8678,1.2791,35335.74,35340.01,12967.072,124152
454,1642975200,0,0,2604889131,1.9674,1.1399,1.9206,1.0413,35490.61,35493.78,6978.92,71999
455,1642978800,696351,61194,2629011365,1.9499,1.138,1.9028,1.2063,36230.01,36238.66206,40051.808,326875
456,1642982400,530,561,2686261345,1.8121,1.1398,1.8217,1.0844,35820.19,35823.22548,18428.116,171080
457,1642986000,0,66057,2657640018,1.9112,1.1778,1.7816,0.9811,35640.34,35644.36,11542.195,114559
458,1642989600,0,60037,2630100443,1.9248,1.1885,1.7824,0.8072,35191.05,35188.92308,14021.662,126100
459,1642993200,13911,96488,2605476048,1.9886,1.1956,1.8225,1.2994,35315.02,35318.37626,10952.417,94823
460,1642996800,0,46418,2623565186,2.1085,1.1893,1.97,0.8567,35106.28,35104.99,11138.994,101768
461,1643000400,140,35559,2606482986,2.0647,1.1931,1.9283,1.1169,35164.38,35166.31025,15144.936,117859
462,1643004000,227974,0,2594260098,2.2268,1.1821,2.0912,0.892,35257.01,35255.01,9675.031,90976
463,1643007600,2906,60819,2599471367,2.1837,1.1778,2.06,0.8175,34875.53,34874.86,17376.423,151699
464,1643011200,32063,67382,2587385149,2.2051,1.1852,2.0779,1.1161,34952.37,34949.46,29668.784,245911
465,1643014800,28691,292855,2532437767,2.2268,1.1963,2.1328,0.9963,34500,34503.39684,38737.761,341259
466,1643018400,4116839,4259478,2536532573,2.2352,1.2054,2.1437,0.8756,33270.45,33274.75304,80808.729,699129
467,1643022000,227493,623490,2453971377,2.1908,1.2155,1.9595,1.0323,33690.01,33690.01,64435.937,534447
468,1643025600,47335,428803,2512756290,2.0989,1.2002,1.881,0.8311,33080,33088.67225,44312.85,407283
469,1643029200,63602,130548,2507983509,2.1476,1.1773,1.9011,1.1206,33319.31,33339.59545,57370.421,508017
470,1643032800,88643,42506,2515911259,2.0516,1.1893,1.8043,1.1198,33609.51,33621.39587,61212.333,534347
471,1643036400,436990,52522,2530434308,1.9833,1.2073,1.764,1.1427,34217.72,34197.73137,55170.935,491546
472,1643040000,382644,31815,2636777844,1.7996,1.2038,1.588,1.0382,34384.59,34396.51,44353.898,406337
473,1643043600,2388925,310124,2603541632,1.7382,1.2064,1.5297,1.2128,35331.17,35343.73877,55374.365,487667
474,1643047200,2293595,2009583,2703313327,1.5582,1.2133,1.4284,1.2028,36154.52,36156.73,61470.464,537342
475,1643050800,0,3393,2737030112,1.4498,1.2327,1.3343,1.0237,36050.48,36063.97073,27839.724,272722
476,1643054400,2192514,368503,2743530257,1.3513,1.2372,1.1935,1.3143,37210.38,37205.63028,45262.425,416682
477,1643058000,33764,0,2754177104,1.4863,1.2481,1.419,1.0032,36800,36800.58751,23219.044,239641
478,1643061600,507,388696,2689996979,1.419,1.2641,1.337,0.9017,36368.23,36381.55399,13618.646,160892
479,1643065200,0,0,2655762124,1.3657,1.2866,1.2406,1.1779,36648.31,36655.95,11864.612,127154
480,1643068800,0,103874,2679507827,1.3981,1.269,1.2931,0.8037,36027.97,36035.98951,16221.03,171070
481,1643072400,0,1231,2640823509,1.3175,1.2543,1.1749,1.0119,36116.84,36116.84,10818.471,114587
482,1643076000,150891,0,2672232405,1.3294,1.2439,1.1777,1.2645,36298,36299.10815,7783.726,86942
483,1643079600,134079,0,2684674597,1.3906,1.2456,1.2492,1.2026,36405.01,36408.79,8088.527,86789
484,1643083200,0,12929,2702666570,1.4038,1.2414,1.2665,0.8603,35939,35949.66,11928.735,111532
485,1643086800,0,1891,2674714776,1.3386,1.2405,1.1791,1.0309,36037.16,36044.02697,11528.936,106086
486,1643090400,0,0,2665968845,1.3702,1.2377,1.1997,0.9452,35834.99,35831.73908,9918.878,92306
487,1643094000,318472,7900,2679800191,1.3725,1.2281,1.1944,1.1508,36035,36039.9314,13310.303,133680
488,1643097600,529427,26089,2713451120,1.3912,1.2311,1.2104,1.0667,36059.27,36055.65743,22130.955,220592
489,1643101200,27063,0,2699241713,1.4759,1.233,1.3196,1.1976,36389.86,36379.16108,11973.111,133385
490,1643104800,77849,220,2739703343,1.4649,1.2299,1.324,1.0052,36410.05,36410.37206,16691.405,183026
491,1643108400,2537,0,2744493364,1.4716,1.2303,1.354,0.946,36385,36378.39,13891.878,158584
492,1643112000,4257,0,2747018118,1.439,1.2196,1.318,1.1086,36497.26,36496.26839,15639.614,179675
493,1643115600,0,1041,2767890060,1.4091,1.2244,1.2868,1.2094,36479.25,36493.46,15694.183,166907
494,1643119200,94953,10928,2773299436,1.4225,1.2131,1.3089,1.0641,36285.7,36276.24702,43508.66,449607
495,1643122800,2257,1472,2759601403,1.4372,1.1747,1.3425,1.0548,36522.01,36517.45,39049.957,369016
496,1643126400,98163,0,2735176724,1.3691,1.1993,1.2624,1.1463,36805.52,36805.2188,23569.648,240574
497,1643130000,1167319,0,2800173987,1.3084,1.2001,1.1949,1.043,37245.24,37261.33,30863.259,310866
